cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,buf_overwritten
74,66,105,1458
74,67,119,1652
74,68,106,1472
75,0,114,1583
75,1,97,1347
75,2,117,1625
75,3,142,1972
75,4,85,1180
75,5,120,1666
75,6,94,1305
75,7,126,1750
75,8,126,1750
75,9,112,1555
75,10,113,1569
75,11,95,1319
75,12,114,1583
75,13,115,1597
75,14,116,1611
75,15,114,1583
75,16,81,1125
75,17,101,1402
75,18,84,1166
75,19,104,1444
75,20,94,1305
75,21,119,1652
75,22,109,1513
75,23,119,1652
75,24,133,1847
75,25,78,1083
75,26,122,1694
75,27,99,1375
75,28,103,1430
75,29,135,1875
75,30,100,1388
75,31,114,1583
75,32,117,1625
75,33,130,1805
75,34,92,1277
75,35,133,1847
75,36,160,2222
75,37,86,1194
75,38,113,1569
75,39,104,1444
75,40,81,1125
75,41,89,1236
75,42,98,1361
75,43,104,1444
75,44,117,1625
75,45,191,2652
75,46,98,1361
75,47,108,1500
75,48,106,1472
75,49,112,1555
75,50,87,1208
76,0,100,1388
76,1,113,1569
76,2,92,1277
76,3,126,1750
76,4,100,1388
76,5,140,1944
76,6,121,1680
76,7,119,1652
76,8,93,1291
76,9,93,1291
76,10,114,1583
76,11,90,1250
76,12,118,1638
76,13,105,1458
76,14,100,1388
76,15,147,2041
76,16,126,1750
76,17,118,1638
76,18,88,1222
76,19,116,1611
76,20,135,1875
76,21,104,1444
76,22,114,1583
76,23,93,1291
76,24,119,1652
76,25,117,1625
76,26,136,1888
76,27,144,2000
76,28,118,1638
76,29,128,1777
76,30,99,1375
76,31,109,1513
76,32,137,1902
76,33,161,2236
76,34,129,1791
76,35,119,1652
76,36,82,1138
76,37,103,1430
76,38,89,1236
76,39,99,1375
76,40,110,1527
76,41,156,2166
76,42,133,1847
76,43,126,1750
76,44,121,1680
76,45,99,1375
76,46,145,2013
76,47,87,1208
76,48,118,1638
76,49,130,1805
76,50,126,1750
76,51,96,1333
76,52,106,1472
76,53,94,1305
76,54,120,1666
77,0,127,1763
77,1,124,1722
77,2,106,1472
77,3,109,1513
77,4,111,1541
77,5,107,1486
77,6,118,1638
77,7,110,1527
77,8,121,1680
77,9,30,416
77,10,119,1652
77,11,95,1319
77,12,114,1583
77,13,109,1513
77,14,75,1041
77,15,97,1347
77,16,135,1875
77,17,97,1347
77,18,87,1208
77,19,130,1805
77,20,83,1152
77,21,92,1277
77,22,70,972
77,23,110,1527
77,24,119,1652
77,25,110,1527
77,26,121,1680
77,27,103,1430
77,28,124,1722
77,29,105,1458
77,30,90,1250
77,31,95,1319
77,32,88,1222
77,33,100,1388
77,34,83,1152
77,35,87,1208
77,36,101,1402
77,37,116,1611
77,38,109,1513
77,39,110,1527
77,40,126,1750
77,41,87,1208
77,42,103,1430
77,43,131,1819
77,44,108,1500
77,45,100,1388
77,46,128,1777
77,47,91,1263
78,0,123,1708
78,1,122,1694
78,2,113,1569
78,3,109,1513
78,4,93,1291
78,5,102,1416
78,6,125,1736
78,7,102,1416
78,8,118,1638
78,9,140,1944
78,10,124,1722
78,11,98,1361
78,12,82,1138
78,13,76,1055
78,14,99,1375
78,15,112,1555
78,16,95,1319
78,17,96,1333
78,18,96,1333
78,19,112,1555
78,20,143,1986
78,21,103,1430
78,22,131,1819
78,23,109,1513
78,24,152,2111
78,25,97,1347
78,26,118,1638
78,27,114,1583
78,28,89,1236
78,29,170,2361
78,30,110,1527
78,31,127,1763
78,32,97,1347
78,33,82,1138
78,34,122,1694
78,35,103,1430
78,36,114,1583
78,37,98,1361
78,38,88,1222
78,39,121,1680
78,40,99,1375
78,41,123,1708
79,0,96,1333
79,1,110,1527
79,2,100,1388
79,3,127,1763
79,4,115,1597
79,5,94,1305
79,6,92,1277
79,7,99,1375
79,8,111,1541
79,9,115,1597
79,10,113,1569
79,11,110,1527
79,12,128,1777
79,13,97,1347
79,14,89,1236
79,15,151,2097
79,16,97,1347
79,17,125,1736
79,18,125,1736
79,19,82,1138
79,20,113,1569
79,21,117,1625
79,22,101,1402
79,23,85,1180
79,24,116,1611
79,25,113,1569
79,26,115,1597
79,27,113,1569
79,28,109,1513
79,29,107,1486
79,30,105,1458
79,31,110,1527
79,32,91,1263
79,33,110,1527
79,34,87,1208
79,35,117,1625
79,36,81,1125
79,37,105,1458
79,38,118,1638
79,39,91,1263
79,40,101,1402
79,41,69,958
79,42,118,1638
79,43,119,1652
79,44,118,1638
79,45,105,1458
79,46,98,1361
80,0,121,1680
80,1,98,1361
80,2,93,1291
80,3,126,1750
80,4,89,1236
80,5,102,1416
80,6,104,1444
80,7,133,1847
80,8,113,1569
80,9,101,1402
80,10,100,1388
80,11,122,1694
80,12,107,1486
80,13,120,1666
80,14,131,1819
80,15,91,1263
80,16,104,1444
80,17,144,2000
80,18,117,1625
80,19,129,1791
80,20,96,1333
80,21,129,1791
80,22,76,1055
80,23,106,1472
80,24,121,1680
80,25,137,1902
80,26,108,1500
80,27,127,1763
80,28,118,1638
80,29,122,1694
80,30,123,1708
80,31,108,1500
80,32,105,1458
80,33,173,2402
80,34,108,1500
80,35,120,1666
80,36,135,1875
80,37,88,1222
80,38,84,1166
80,39,114,1583
80,40,128,1777
80,41,114,1583
80,42,97,1347
80,43,128,1777
80,44,125,1736
80,45,128,1777
80,46,107,1486
80,47,123,1708
80,48,117,1625
80,49,127,1763
80,50,99,1375
80,51,97,1347
81,0,100,1388
81,1,108,1500
81,2,109,1513
81,3,88,1222
81,4,113,1569
81,5,121,1680
81,6,79,1097
81,7,122,1694
81,8,130,1805
81,9,91,1263
81,10,105,1458
81,11,130,1805
81,12,117,1625
81,13,123,1708
81,14,85,1180
81,15,97,1347
81,16,102,1416
81,17,111,1541
81,18,125,1736
81,19,128,1777
81,20,94,1305
81,21,115,1597
81,22,102,1416
81,23,110,1527
81,24,137,1902
81,25,123,1708
81,26,108,1500
81,27,121,1680
81,28,119,1652
81,29,122,1694
81,30,110,1527
81,31,111,1541
81,32,123,1708
81,33,100,1388
81,34,103,1430
81,35,126,1750
81,36,92,1277
81,37,96,1333
81,38,108,1500
81,39,113,1569
81,40,102,1416
81,41,101,1402
81,42,108,1500
81,43,109,1513
81,44,104,1444
81,45,115,1597
81,46,113,1569
81,47,108,1500
81,48,70,972
81,49,109,1513
81,50,118,1638
81,51,102,1416
81,52,119,1652
81,53,130,1805
81,54,112,1555
81,55,85,1180
81,56,144,2000
81,57,122,1694
81,58,110,1527
81,59,90,1250
81,60,156,2166
81,61,94,1305
81,62,101,1402
82,0,138,1916
82,1,96,1333
82,2,131,1819
82,3,125,1736
82,4,75,1041
82,5,93,1291
82,6,113,1569
82,7,116,1611
82,8,78,1083
82,9,85,1180
82,10,129,1791
82,11,117,1625
82,12,116,1611
82,13,104,1444
82,14,138,1916
82,15,101,1402
82,16,135,1875
82,17,100,1388
82,18,100,1388
82,19,114,1583
82,20,114,1583
82,21,103,1430
82,22,115,1597
82,23,110,1527
82,24,129,1791
82,25,85,1180
82,26,92,1277
82,27,109,1513
82,28,122,1694
82,29,97,1347
82,30,113,1569
82,31,82,1138
82,32,103,1430
82,33,88,1222
82,34,107,1486
82,35,116,1611
82,36,112,1555
82,37,80,1111
82,38,112,1555
82,39,125,1736
82,40,105,1458
82,41,115,1597
82,42,110,1527
82,43,99,1375
82,44,97,1347
82,45,119,1652
82,46,118,1638
82,47,96,1333
82,48,93,1291
82,49,107,1486
82,50,78,1083
82,51,106,1472
82,52,118,1638
82,53,103,1430
82,54,102,1416
82,55,109,1513
83,0,135,1875
83,1,93,1291
83,2,135,1875
83,3,118,1638
83,4,100,1388
83,5,125,1736
83,6,92,1277
83,7,97,1347
83,8,119,1652
83,9,87,1208
83,10,108,1500
83,11,107,1486
83,12,135,1875
83,13,129,1791
83,14,79,1097
83,15,105,1458
83,16,125,1736
83,17,129,1791
83,18,94,1305
83,19,126,1750
83,20,90,1250
83,21,107,1486
83,22,113,1569
83,23,135,1875
83,24,112,1555
83,25,124,1722
83,26,108,1500
83,27,122,1694
83,28,116,1611
83,29,107,1486
83,30,89,1236
83,31,90,1250
83,32,103,1430
83,33,102,1416
83,34,107,1486
83,35,123,1708
83,36,110,1527
83,37,118,1638
83,38,109,1513
83,39,113,1569
83,40,100,1388
83,41,133,1847
83,42,100,1388
83,43,97,1347
83,44,124,1722
84,0,86,1194
84,1,134,1861
84,2,109,1513
84,3,113,1569
84,4,133,1847
84,5,139,1930
84,6,103,1430
84,7,104,1444
84,8,113,1569
84,9,112,1555
84,10,106,1472
84,11,148,2055
84,12,102,1416
84,13,156,2166
84,14,124,1722
84,15,101,1402
84,16,121,1680
84,17,80,1111
84,18,109,1513
84,19,104,1444
84,20,109,1513
84,21,100,1388
84,22,105,1458
84,23,107,1486
84,24,92,1277
84,25,101,1402
84,26,120,1666
84,27,87,1208
84,28,87,1208
84,29,114,1583
84,30,113,1569
84,31,108,1500
84,32,115,1597
84,33,133,1847
84,34,137,1902
84,35,95,1319
84,36,110,1527
84,37,111,1541
84,38,83,1152
84,39,83,1152
84,40,141,1958
84,41,119,1652
84,42,109,1513
84,43,118,1638
84,44,113,1569
84,45,100,1388
84,46,67,930
84,47,97,1347
84,48,86,1194
84,49,124,1722
84,50,127,1763
84,51,101,1402
84,52,86,1194
84,53,112,1555
84,54,119,1652
84,55,106,1472
84,56,126,1750
84,57,123,1708
84,58,105,1458
84,59,97,1347
84,60,108,1500
84,61,118,1638
84,62,123,1708
84,63,137,1902
84,64,109,1513
84,65,94,1305
85,0,102,1416
85,1,174,2416
85,2,92,1277
85,3,136,1888
85,4,119,1652
85,5,115,1597
85,6,113,1569
85,7,85,1180
85,8,104,1444
85,9,88,1222
85,10,117,1625
85,11,127,1763
85,12,96,1333
85,13,111,1541
85,14,132,1833
85,15,111,1541
85,16,96,1333
85,17,110,1527
85,18,71,986
85,19,92,1277
85,20,98,1361
85,21,130,1805
85,22,121,1680
85,23,111,1541
85,24,109,1513
85,25,118,1638
85,26,137,1902
85,27,143,1986
85,28,111,1541
85,29,105,1458
85,30,119,1652
85,31,89,1236
85,32,112,1555
85,33,104,1444
85,34,93,1291
85,35,89,1236
85,36,122,1694
85,37,119,1652
85,38,103,1430
85,39,114,1583
85,40,87,1208
85,41,112,1555
85,42,120,1666
85,43,106,1472
85,44,152,2111
85,45,109,1513
85,46,82,1138
85,47,131,1819
85,48,112,1555
85,49,108,1500
85,50,85,1180
85,51,195,2708
85,52,119,1652
85,53,107,1486
85,54,127,1763
85,55,67,930
85,56,128,1777
85,57,120,1666
85,58,104,1444
86,0,128,1777
86,1,99,1375
86,2,99,1375
86,3,109,1513
86,4,82,1138
86,5,105,1458
86,6,130,1805
86,7,114,1583
86,8,85,1180
86,9,88,1222
86,10,102,1416
86,11,118,1638
86,12,120,1666
86,13,115,1597
86,14,109,1513
86,15,93,1291
86,16,119,1652
86,17,105,1458
86,18,108,1500
86,19,117,1625
86,20,107,1486
86,21,112,1555
86,22,140,1944
86,23,99,1375
86,24,100,1388
86,25,116,1611
86,26,69,958
86,27,120,1666
86,28,121,1680
86,29,117,1625
86,30,110,1527
86,31,100,1388
86,32,135,1875
86,33,115,1597
86,34,115,1597
86,35,125,1736
86,36,125,1736
86,37,117,1625
86,38,89,1236
86,39,94,1305
86,40,95,1319
86,41,147,2041
86,42,116,1611
86,43,108,1500
86,44,96,1333
86,45,131,1819
86,46,91,1263
86,47,98,1361
86,48,116,1611
86,49,131,1819
86,50,116,1611
86,51,100,1388
86,52,105,1458
87,0,141,1958
87,1,130,1805
87,2,114,1583
87,3,116,1611
87,4,99,1375
87,5,110,1527
87,6,110,1527
87,7,111,1541
87,8,92,1277
87,9,120,1666
87,10,114,1583
87,11,82,1138
87,12,114,1583
87,13,90,1250
87,14,116,1611
87,15,112,1555
87,16,97,1347
87,17,99,1375
87,18,115,1597
87,19,102,1416
87,20,143,1986
87,21,127,1763
87,22,135,1875
87,23,117,1625
87,24,107,1486
87,25,123,1708
87,26,120,1666
87,27,122,1694
87,28,114,1583
87,29,115,1597
87,30,109,1513
87,31,127,1763
87,32,139,1930
87,33,118,1638
87,34,104,1444
87,35,107,1486
87,36,104,1444
87,37,77,1069
87,38,116,1611
87,39,131,1819
87,40,93,1291
87,41,145,2013
87,42,116,1611
87,43,111,1541
87,44,75,1041
87,45,112,1555
87,46,125,1736
87,47,112,1555
87,48,106,1472
87,49,129,1791
87,50,100,1388
87,51,108,1500
87,52,107,1486
87,53,96,1333
87,54,158,2194
87,55,115,1597
87,56,98,1361
88,0,103,1430
88,1,110,1527
88,2,132,1833
88,3,122,1694
88,4,112,1555
88,5,126,1750
88,6,115,1597
88,7,103,1430
88,8,118,1638
88,9,122,1694
88,10,89,1236
88,11,122,1694
88,12,97,1347
88,13,125,1736
88,14,72,1000
88,15,116,1611
88,16,109,1513
88,17,90,1250
88,18,109,1513
88,19,111,1541
88,20,68,944
88,21,92,1277
88,22,109,1513
88,23,113,1569
88,24,80,1111
88,25,108,1500
88,26,77,1069
88,27,136,1888
88,28,114,1583
88,29,126,1750
88,30,117,1625
88,31,124,1722
88,32,96,1333
88,33,83,1152
88,34,94,1305
88,35,93,1291
88,36,107,1486
88,37,112,1555
88,38,149,2069
88,39,93,1291
88,40,121,1680
88,41,100,1388
88,42,120,1666
88,43,103,1430
88,44,115,1597
88,45,140,1944
88,46,105,1458
88,47,144,2000
88,48,112,1555
88,49,124,1722
88,50,98,1361
88,51,136,1888
88,52,75,1041
88,53,96,1333
88,54,102,1416
89,0,120,1666
89,1,90,1250
89,2,99,1375
89,3,94,1305
89,4,132,1833
89,5,110,1527
89,6,98,1361
89,7,94,1305
89,8,106,1472
89,9,133,1847
89,10,119,1652
89,11,108,1500
89,12,115,1597
89,13,146,2027
89,14,84,1166
89,15,129,1791
89,16,91,1263
89,17,75,1041
89,18,107,1486
89,19,178,2472
89,20,119,1652
89,21,136,1888
89,22,94,1305
89,23,103,1430
89,24,104,1444
89,25,101,1402
89,26,120,1666
89,27,106,1472
89,28,129,1791
89,29,82,1138
89,30,80,1111
89,31,102,1416
89,32,96,1333
89,33,105,1458
89,34,110,1527
89,35,137,1902
89,36,106,1472
89,37,124,1722
89,38,131,1819
89,39,97,1347
89,40,153,2125
89,41,85,1180
89,42,101,1402
89,43,92,1277
90,0,100,1388
90,1,104,1444
90,2,102,1416
90,3,138,1916
90,4,112,1555
90,5,129,1791
90,6,93,1291
90,7,84,1166
90,8,123,1708
90,9,120,1666
90,10,91,1263
90,11,94,1305
90,12,120,1666
90,13,114,1583
90,14,90,1250
90,15,121,1680
90,16,134,1861
90,17,153,2125
90,18,124,1722
90,19,101,1402
90,20,144,2000
90,21,109,1513
90,22,133,1847
90,23,121,1680
90,24,201,2791
90,25,117,1625
90,26,94,1305
90,27,103,1430
90,28,111,1541
90,29,141,1958
90,30,100,1388
90,31,131,1819
90,32,106,1472
90,33,99,1375
90,34,107,1486
90,35,99,1375
90,36,87,1208
90,37,89,1236
90,38,111,1541
90,39,119,1652
90,40,110,1527
90,41,147,2041
90,42,123,1708
90,43,108,1500
90,44,97,1347
90,45,118,1638
90,46,81,1125
90,47,104,1444
90,48,101,1402
90,49,100,1388
90,50,113,1569
91,0,104,1444
91,1,95,1319
91,2,107,1486
91,3,119,1652
91,4,85,1180
91,5,95,1319
91,6,104,1444
91,7,128,1777
91,8,120,1666
91,9,110,1527
91,10,104,1444
91,11,132,1833
91,12,102,1416
91,13,104,1444
91,14,153,2125
91,15,92,1277
91,16,111,1541
91,17,99,1375
91,18,98,1361
91,19,105,1458
91,20,99,1375
91,21,133,1847
91,22,85,1180
91,23,105,1458
91,24,118,1638
91,25,112,1555
91,26,133,1847
91,27,138,1916
91,28,100,1388
91,29,100,1388
91,30,127,1763
91,31,118,1638
91,32,110,1527
91,33,140,1944
91,34,103,1430
91,35,140,1944
91,36,126,1750
91,37,112,1555
91,38,128,1777
91,39,127,1763
91,40,96,1333
91,41,102,1416
91,42,80,1111
91,43,153,2125
91,44,96,1333
91,45,138,1916
91,46,109,1513
91,47,121,1680
91,48,120,1666
91,49,123,1708
91,50,90,1250
91,51,103,1430
91,52,121,1680
91,53,117,1625
91,54,88,1222
91,55,98,1361
91,56,85,1180
91,57,66,916
91,58,127,1763
92,0,117,1625
92,1,127,1763
92,2,107,1486
92,3,103,1430
92,4,101,1402
92,5,145,2013
92,6,104,1444
92,7,126,1750
92,8,95,1319
92,9,126,1750
92,10,98,1361
92,11,72,1000
92,12,84,1166
92,13,113,1569
92,14,105,1458
92,15,129,1791
92,16,114,1583
92,17,94,1305
92,18,96,1333
92,19,130,1805
92,20,107,1486
92,21,115,1597
92,22,142,1972
92,23,115,1597
92,24,126,1750
92,25,95,1319
92,26,117,1625
92,27,101,1402
92,28,101,1402
92,29,111,1541
92,30,118,1638
92,31,101,1402
92,32,124,1722
92,33,120,1666
92,34,131,1819
92,35,128,1777
92,36,144,2000
92,37,108,1500
92,38,101,1402
92,39,128,1777
92,40,82,1138
92,41,130,1805
92,42,133,1847
92,43,125,1736
92,44,88,1222
92,45,113,1569
92,46,110,1527
92,47,118,1638
92,48,125,1736
92,49,82,1138
92,50,97,1347
92,51,109,1513
92,52,76,1055
92,53,120,1666
93,0,129,1791
93,1,112,1555
93,2,109,1513
93,3,110,1527
93,4,91,1263
93,5,129,1791
93,6,94,1305
93,7,107,1486
93,8,119,1652
93,9,106,1472
93,10,147,2041
93,11,99,1375
93,12,83,1152
93,13,91,1263
93,14,94,1305
93,15,107,1486
93,16,116,1611
93,17,98,1361
93,18,100,1388
93,19,111,1541
93,20,107,1486
93,21,116,1611
93,22,126,1750
93,23,111,1541
93,24,78,1083
93,25,77,1069
93,26,112,1555
93,27,114,1583
93,28,101,1402
93,29,121,1680
93,30,108,1500
93,31,123,1708
93,32,95,1319
93,33,181,2513
93,34,86,1194
93,35,119,1652
93,36,137,1902
93,37,99,1375
93,38,114,1583
93,39,80,1111
93,40,68,944
93,41,69,958
93,42,95,1319
93,43,85,1180
93,44,118,1638
93,45,129,1791
93,46,101,1402
93,47,123,1708
93,48,100,1388
93,49,116,1611
93,50,83,1152
93,51,83,1152
93,52,127,1763
93,53,78,1083
93,54,115,1597
93,55,117,1625
93,56,99,1375
93,57,120,1666
93,58,83,1152
93,59,174,2416
93,60,103,1430
94,0,130,1805
94,1,96,1333
94,2,162,2250
94,3,114,1583
94,4,117,1625
94,5,113,1569
94,6,114,1583
94,7,158,2194
94,8,106,1472
94,9,79,1097
94,10,99,1375
94,11,78,1083
94,12,103,1430
94,13,116,1611
94,14,144,2000
94,15,128,1777
94,16,83,1152
94,17,117,1625
94,18,95,1319
94,19,123,1708
94,20,136,1888
94,21,109,1513
94,22,116,1611
94,23,126,1750
94,24,113,1569
94,25,118,1638
94,26,108,1500
94,27,100,1388
94,28,108,1500
94,29,101,1402
94,30,101,1402
94,31,129,1791
94,32,113,1569
94,33,123,1708
94,34,96,1333
94,35,121,1680
94,36,131,1819
94,37,132,1833
94,38,101,1402
94,39,100,1388
94,40,107,1486
94,41,88,1222
94,42,99,1375
94,43,104,1444
94,44,93,1291
94,45,95,1319
94,46,98,1361
94,47,117,1625
95,0,109,1513
95,1,133,1847
95,2,97,1347
95,3,98,1361
95,4,107,1486
95,5,92,1277
95,6,133,1847
95,7,90,1250
95,8,112,1555
95,9,116,1611
95,10,115,1597
95,11,140,1944
95,12,89,1236
95,13,129,1791
95,14,124,1722
95,15,96,1333
95,16,93,1291
95,17,115,1597
95,18,99,1375
95,19,121,1680
95,20,113,1569
95,21,86,1194
95,22,71,986
95,23,93,1291
95,24,87,1208
95,25,97,1347
95,26,115,1597
95,27,107,1486
95,28,130,1805
95,29,110,1527
95,30,124,1722
95,31,109,1513
95,32,112,1555
95,33,107,1486
95,34,93,1291
95,35,93,1291
95,36,105,1458
95,37,101,1402
95,38,107,1486
95,39,143,1986
95,40,132,1833
95,41,105,1458
95,42,85,1180
95,43,113,1569
95,44,99,1375
95,45,97,1347
95,46,89,1236
95,47,121,1680
95,48,84,1166
95,49,134,1861
95,50,15,208
95,51,116,1611
95,52,113,1569
95,53,123,1708
95,54,118,1638
95,55,109,1513
95,56,110,1527
95,57,102,1416
95,58,130,1805
95,59,155,2152
95,60,98,1361
96,0,82,1138
96,1,119,1652
96,2,99,1375
96,3,77,1069
96,4,130,1805
96,5,101,1402
96,6,90,1250
96,7,142,1972
96,8,144,2000
96,9,78,1083
96,10,104,1444
96,11,83,1152
96,12,101,1402
96,13,80,1111
96,14,147,2041
96,15,114,1583
96,16,107,1486
96,17,92,1277
96,18,100,1388
96,19,121,1680
96,20,110,1527
96,21,102,1416
96,22,84,1166
96,23,113,1569
96,24,113,1569
96,25,118,1638
96,26,75,1041
96,27,103,1430
96,28,144,2000
96,29,108,1500
96,30,129,1791
96,31,107,1486
96,32,153,2125
96,33,91,1263
96,34,123,1708
96,35,88,1222
96,36,98,1361
96,37,82,1138
96,38,117,1625
96,39,112,1555
96,40,90,1250
96,41,148,2055
96,42,98,1361
96,43,76,1055
96,44,99,1375
96,45,106,1472
96,46,124,1722
96,47,136,1888
96,48,86,1194
96,49,102,1416
96,50,96,1333
96,51,106,1472
96,52,97,1347
96,53,115,1597
96,54,132,1833
96,55,90,1250
96,56,107,1486
96,57,99,1375
97,0,104,1444
97,1,97,1347
97,2,108,1500
97,3,98,1361
97,4,97,1347
97,5,73,1013
97,6,107,1486
97,7,94,1305
97,8,124,1722
97,9,92,1277
97,10,104,1444
97,11,99,1375
97,12,96,1333
97,13,107,1486
97,14,101,1402
97,15,97,1347
97,16,111,1541
97,17,109,1513
97,18,113,1569
97,19,91,1263
97,20,97,1347
97,21,118,1638
97,22,131,1819
97,23,113,1569
97,24,105,1458
97,25,96,1333
97,26,95,1319
97,27,82,1138
97,28,115,1597
97,29,160,2222
97,30,82,1138
97,31,77,1069
97,32,94,1305
97,33,113,1569
97,34,95,1319
97,35,88,1222
97,36,103,1430
97,37,111,1541
97,38,129,1791
97,39,89,1236
97,40,134,1861
97,41,95,1319
97,42,81,1125
97,43,122,1694
97,44,95,1319
97,45,118,1638
97,46,115,1597
97,47,110,1527
97,48,112,1555
97,49,105,1458
97,50,104,1444
97,51,95,1319
97,52,88,1222
97,53,99,1375
97,54,113,1569
98,0,96,1333
98,1,107,1486
98,2,81,1125
98,3,130,1805
98,4,93,1291
98,5,97,1347
98,6,115,1597
98,7,112,1555
98,8,115,1597
98,9,113,1569
98,10,115,1597
98,11,129,1791
98,12,102,1416
98,13,96,1333
98,14,141,1958
98,15,136,1888
98,16,120,1666
98,17,125,1736
98,18,111,1541
98,19,131,1819
98,20,129,1791
98,21,115,1597
98,22,107,1486
98,23,106,1472
98,24,109,1513
98,25,129,1791
98,26,115,1597
98,27,135,1875
98,28,110,1527
98,29,107,1486
98,30,122,1694
98,31,112,1555
98,32,102,1416
98,33,96,1333
98,34,107,1486
98,35,129,1791
98,36,101,1402
98,37,101,1402
98,38,88,1222
98,39,129,1791
98,40,160,2222
98,41,125,1736
98,42,99,1375
98,43,113,1569
98,44,93,1291
98,45,97,1347
98,46,120,1666
98,47,101,1402
98,48,108,1500
98,49,145,2013
98,50,107,1486
98,51,114,1583
98,52,100,1388
98,53,99,1375
98,54,85,1180
98,55,129,1791
98,56,109,1513
98,57,134,1861
99,0,128,1777
99,1,85,1180
99,2,112,1555
99,3,88,1222
99,4,103,1430
99,5,86,1194
99,6,103,1430
99,7,109,1513
99,8,119,1652
99,9,120,1666
99,10,93,1291
99,11,126,1750
99,12,87,1208
99,13,55,763
99,14,75,1041
99,15,96,1333
99,16,86,1194
99,17,125,1736
99,18,127,1763
99,19,97,1347
99,20,104,1444
99,21,115,1597
99,22,121,1680
99,23,114,1583
99,24,93,1291
99,25,120,1666
99,26,108,1500
99,27,113,1569
99,28,100,1388
99,29,69,958
99,30,133,1847
99,31,88,1222
99,32,105,1458
99,33,114,1583
99,34,93,1291
99,35,91,1263
99,36,107,1486
99,37,151,2097
99,38,100,1388
99,39,101,1402
99,40,97,1347
99,41,115,1597
99,42,130,1805
99,43,113,1569
99,44,107,1486
99,45,100,1388
99,46,123,1708
99,47,116,1611
99,48,114,1583
99,49,115,1597
100,0,128,1777
100,1,115,1597
100,2,104,1444
100,3,113,1569
100,4,111,1541
100,5,123,1708
100,6,117,1625
100,7,122,1694
100,8,131,1819
100,9,106,1472
100,10,102,1416
100,11,125,1736
100,12,94,1305
100,13,73,1013
100,14,123,1708
100,15,109,1513
100,16,152,2111
100,17,113,1569
100,18,106,1472
100,19,102,1416
100,20,127,1763
100,21,105,1458
100,22,81,1125
100,23,93,1291
100,24,110,1527
100,25,106,1472
100,26,114,1583
100,27,84,1166
100,28,115,1597
100,29,108,1500
100,30,123,1708
100,31,90,1250
100,32,123,1708
100,33,95,1319
100,34,128,1777
100,35,102,1416
100,36,116,1611
100,37,140,1944
100,38,127,1763
100,39,96,1333
100,40,106,1472
100,41,134,1861
100,42,120,1666
100,43,91,1263
100,44,111,1541
100,45,112,1555
100,46,126,1750
100,47,117,1625
100,48,110,1527
100,49,126,1750
100,50,83,1152
100,51,108,1500
100,52,137,1902
100,53,113,1569
100,54,128,1777
101,0,102,1416
101,1,124,1722
101,2,100,1388
101,3,91,1263
101,4,89,1236
101,5,128,1777
101,6,124,1722
101,7,113,1569
101,8,121,1680
101,9,107,1486
101,10,120,1666
101,11,103,1430
101,12,112,1555
101,13,100,1388
101,14,127,1763
101,15,129,1791
101,16,144,2000
101,17,145,2013
101,18,136,1888
101,19,87,1208
101,20,101,1402
101,21,88,1222
101,22,94,1305
101,23,124,1722
101,24,119,1652
101,25,96,1333
101,26,113,1569
101,27,116,1611
101,28,118,1638
101,29,139,1930
101,30,94,1305
101,31,130,1805
101,32,103,1430
101,33,104,1444
101,34,102,1416
101,35,104,1444
101,36,138,1916
101,37,113,1569
101,38,112,1555
101,39,105,1458
101,40,139,1930
101,41,90,1250
101,42,93,1291
101,43,103,1430
101,44,112,1555
101,45,126,1750
101,46,90,1250
101,47,124,1722
101,48,117,1625
101,49,101,1402
101,50,124,1722
101,51,137,1902
101,52,104,1444
101,53,126,1750
101,54,117,1625
101,55,55,763
101,56,107,1486
101,57,108,1500
101,58,105,1458
101,59,108,1500
101,60,95,1319
101,61,104,1444
101,62,104,1444
101,63,118,1638
102,0,104,1444
102,1,100,1388
102,2,120,1666
102,3,70,972
102,4,106,1472
102,5,122,1694
102,6,105,1458
102,7,153,2125
102,8,118,1638
102,9,122,1694
102,10,101,1402
102,11,87,1208
102,12,109,1513
102,13,115,1597
102,14,130,1805
102,15,116,1611
102,16,106,1472
102,17,149,2069
102,18,126,1750
102,19,94,1305
102,20,123,1708
102,21,99,1375
102,22,108,1500
102,23,106,1472
102,24,107,1486
102,25,103,1430
102,26,73,1013
102,27,107,1486
102,28,109,1513
102,29,97,1347
102,30,112,1555
102,31,95,1319
102,32,123,1708
102,33,132,1833
102,34,125,1736
102,35,99,1375
102,36,120,1666
102,37,97,1347
102,38,102,1416
102,39,108,1500
102,40,111,1541
102,41,116,1611
102,42,119,1652
102,43,92,1277
102,44,124,1722
102,45,93,1291
102,46,121,1680
102,47,119,1652
102,48,103,1430
102,49,124,1722
102,50,125,1736
102,51,134,1861
102,52,98,1361
102,53,123,1708
102,54,96,1333
102,55,128,1777
102,56,122,1694
102,57,126,1750
102,58,112,1555
103,0,129,1791
103,1,94,1305
103,2,109,1513
103,3,112,1555
